date,product_category,region,units_sold,revenue,profit,new_customers,returning_customers,churn_rate,orders,avg_order_value,returns_units,return_rate,marketing_spend,operating_cost,net_profit,inventory_units,stockout_days
2022-01-17,Electronics,South,247,70429.05,24048.34,4,83,0.0481,109,643.0,20,0.081,8126.92,33730.66,-9682.32,656,0
2022-01-17,Electronics,East,295,88540.35,20146.44,25,97,0.0507,171,538.63,25,0.0847,11759.94,32659.57,-12513.13,533,3
2022-01-17,Electronics,West,315,107420.56,43526.57,54,91,0.0473,156,666.67,28,0.0889,6929.5,37869.93,5656.64,561,2
2022-01-17,Clothing,North,355,15764.46,3444.94,44,133,0.0451,182,88.41,33,0.093,1659.8,8421.33,-4976.39,910,4
2022-01-17,Clothing,South,542,24545.91,11022.0,37,160,0.043,192,126.87,17,0.0314,1877.12,9861.22,1160.78,1152,2
2022-01-17,Clothing,East,475,8662.69,3653.95,52,149,0.0408,100,84.37,19,0.04,1354.62,7386.69,-3732.74,899,1
2022-01-17,Clothing,West,344,18393.24,7266.98,46,131,0.045,174,108.5,13,0.0378,2482.05,9160.44,-1893.46,989,2
2022-01-17,Groceries,North,910,15196.39,5819.23,103,218,0.036,556,27.01,66,0.0725,727.28,3473.32,2345.91,1529,1
2022-01-17,Groceries,South,812,7806.84,2511.45,55,267,0.0528,229,32.89,58,0.0714,898.0,3565.22,-1053.77,1189,1
2022-01-17,Groceries,East,910,14224.61,5527.43,103,252,0.0477,433,31.85,84,0.0923,775.8,4358.02,1169.41,1573,2
2022-01-17,Groceries,West,918,15435.88,3887.4,72,334,0.0669,516,29.64,50,0.0545,1264.17,3842.08,45.32,1855,0
2022-01-17,Furniture,North,113,17473.62,4327.89,10,24,0.0506,22,793.36,8,0.0708,4858.43,19815.51,-15487.62,220,0
2022-01-17,Furniture,South,136,70008.26,30000.04,22,41,0.0451,77,922.83,8,0.0588,4053.39,24438.9,5561.14,305,2
2022-01-17,Furniture,East,157,72602.4,27587.37,14,36,0.0429,75,948.39,15,0.0955,4964.46,26781.02,806.35,303,1
2022-01-17,Furniture,West,147,32767.4,9826.11,7,39,0.0463,46,692.1,8,0.0544,3538.87,19007.09,-9180.98,300,1
2022-01-17,Sports,North,292,18395.05,7081.4,13,65,0.0435,86,212.78,26,0.089,1919.56,8958.05,-1876.65,494,3
2022-01-17,Sports,South,216,17257.29,6423.01,35,81,0.0451,85,209.13,20,0.0926,1853.31,8292.83,-1869.82,430,2
2022-01-17,Sports,East,279,15372.59,6697.77,34,88,0.049,79,192.56,7,0.0251,1840.83,8118.74,-1420.97,538,0
2022-01-17,Sports,West,219,22996.77,4826.67,13,69,0.0445,90,244.27,18,0.0822,1888.7,9849.08,-5022.41,464,2
2022-01-24,Electronics,North,305,52179.9,15044.83,22,110,0.0502,94,541.56,24,0.0787,6159.66,23502.27,-8457.44,500,2
2022-01-24,Electronics,South,305,43388.37,17536.96,65,99,0.051,78,556.37,26,0.0852,8568.17,37733.55,-20196.59,628,1
2022-01-24,Electronics,East,318,70610.77,24386.58,38,87,0.0563,130,528.29,7,0.022,11459.89,32261.02,-7874.44,566,2
2022-01-24,Electronics,West,370,54413.57,17695.29,6,67,0.052,84,672.74,8,0.0216,6614.96,36157.01,-18461.72,486,1
2022-01-24,Clothing,North,410,19157.75,5180.01,33,136,0.0437,210,88.92,38,0.0927,1853.85,8589.94,-3409.93,979,1
2022-01-24,Clothing,South,449,18586.47,5395.76,58,183,0.0395,152,128.13,19,0.0423,1787.89,9687.05,-4291.29,1112,1
2022-01-24,Clothing,East,416,15502.41,6045.32,33,192,0.0389,174,87.17,12,0.0288,1372.12,8702.66,-2657.34,724,1
2022-01-24,Clothing,West,485,21489.65,7520.89,27,118,0.0361,196,106.44,31,0.0639,2328.33,8943.56,-1422.67,1009,0
2022-01-24,Groceries,North,861,6228.91,2475.73,91,246,0.0387,230,28.28,84,0.0976,772.0,3687.28,-1211.55,1558,2
2022-01-24,Groceries,South,851,8912.34,2695.74,55,185,0.0507,264,32.97,60,0.0705,904.22,3241.61,-545.87,1194,2
2022-01-24,Groceries,East,655,8933.57,1876.16,36,218,0.0473,270,32.35,31,0.0473,743.11,4187.52,-2311.36,1523,3
2022-01-24,Groceries,West,842,7008.6,2979.58,87,300,0.0472,242,30.38,68,0.0808,1197.07,4091.04,-1111.46,1852,0
2022-01-24,Furniture,North,91,48172.67,18533.01,11,30,0.0483,58,792.74,4,0.044,4071.01,19178.65,-645.64,230,2
2022-01-24,Furniture,South,131,59920.35,23358.77,19,51,0.0484,64,957.08,12,0.0916,4265.59,23682.14,-323.37,287,2
2022-01-24,Furniture,East,183,83520.36,19531.74,8,59,0.0381,86,934.04,17,0.0929,4934.99,25788.07,-6256.33,321,2
2022-01-24,Furniture,West,126,41171.89,10023.17,10,22,0.0522,62,689.95,6,0.0476,3243.36,19986.24,-9963.07,309,1
2022-01-24,Sports,North,237,18745.94,4954.14,21,60,0.0523,89,210.17,7,0.0295,1987.57,10335.38,-5381.24,487,1
2022-01-24,Sports,South,203,24189.29,9546.23,22,61,0.0434,117,207.51,11,0.0542,1823.36,8172.06,1374.17,437,4
2022-01-24,Sports,East,254,15357.17,6430.29,34,84,0.0465,74,197.8,21,0.0827,1756.59,7101.9,-671.61,525,0
2022-01-24,Sports,West,316,18292.41,7927.47,19,66,0.0495,72,248.09,27,0.0854,1881.02,9743.15,-1815.68,467,3
2022-01-31,Electronics,North,299,47253.64,12374.08,32,109,0.043,84,577.26,22,0.0736,5966.49,23993.32,-11619.24,482,0
2022-01-31,Electronics,South,312,92672.11,24808.6,64,85,0.0481,146,618.72,28,0.0897,8427.41,32889.76,-8081.16,700,1
2022-01-31,Electronics,East,311,93113.39,21496.91,39,95,0.0486,181,532.83,22,0.0707,11756.02,33571.87,-12074.96,619,1
2022-01-31,Electronics,West,357,73982.82,21463.91,25,79,0.0475,103,698.44,26,0.0728,6386.43,38446.17,-16982.26,512,4
2022-01-31,Clothing,North,449,17766.33,6995.29,46,172,0.0506,213,86.56,12,0.0267,1663.82,8151.4,-1156.11,923,0
2022-01-31,Clothing,South,317,13743.64,3469.08,37,146,0.0333,110,127.11,14,0.0442,1872.35,9591.89,-6122.81,1189,3
2022-01-31,Clothing,East,451,21858.63,5371.61,18,154,0.0407,240,87.01,29,0.0643,1276.29,6963.9,-1592.29,736,0
2022-01-31,Clothing,West,369,20619.63,8897.67,58,105,0.0449,205,102.26,22,0.0596,2359.21,9524.87,-627.2,958,0
2022-01-31,Groceries,North,798,13680.93,3695.56,11,245,0.0361,473,29.34,46,0.0576,748.36,3816.54,-120.98,1549,2
2022-01-31,Groceries,South,773,9677.79,4049.65,62,295,0.0484,289,33.26,49,0.0634,940.49,3622.59,427.06,1135,2
2022-01-31,Groceries,East,748,12265.94,5106.75,45,242,0.0487,373,31.61,49,0.0655,795.77,4203.13,903.62,1541,2
2022-01-31,Groceries,West,897,11506.49,3550.16,112,171,0.0464,408,29.4,79,0.0881,1315.11,4101.9,-551.74,1848,1
2022-01-31,Furniture,North,113,26911.12,8590.86,5,31,0.0549,35,800.58,9,0.0796,4611.01,19480.38,-10889.52,223,0
2022-01-31,Furniture,South,130,42432.5,18540.19,12,47,0.046,46,919.58,8,0.0615,4795.52,27553.92,-9013.73,287,2
2022-01-31,Furniture,East,122,52253.59,20228.11,18,39,0.0417,56,923.45,10,0.082,4905.23,24948.54,-4720.43,317,3
2022-01-31,Furniture,West,147,58643.05,13289.55,6,39,0.0553,86,686.05,13,0.0884,3603.1,20119.84,-6830.29,308,5
2022-01-31,Sports,North,286,17201.33,3570.99,21,41,0.0296,79,222.85,12,0.042,2280.46,8985.36,-5414.37,472,1
2022-01-31,Sports,South,242,20698.45,8638.75,22,78,0.0455,103,208.55,7,0.0289,1601.82,8170.03,468.72,438,1
2022-01-31,Sports,East,354,21046.93,6419.31,27,79,0.0487,105,192.16,12,0.0339,1863.96,7966.88,-1547.57,536,1
2022-01-31,Sports,West,179,24805.82,8731.1,20,81,0.0466,95,249.55,4,0.0223,1867.9,9349.08,-617.98,478,2
2022-02-07,Electronics,North,298,56643.74,18719.69,23,111,0.0565,94,574.08,24,0.0805,6757.98,24011.66,-5291.97,461,3
2022-02-07,Electronics,South,268,103946.47,35327.05,43,97,0.0512,164,630.02,6,0.0224,8180.24,30818.4,4508.65,679,2
2022-02-07,Electronics,East,335,80669.92,20021.67,31,124,0.0483,157,515.04,26,0.0776,10603.52,32894.19,-12872.52,596,2
2022-02-07,Electronics,West,341,90086.69,27295.7,14,71,0.0464,132,680.74,8,0.0235,6186.05,36254.36,-8958.66,569,0
2022-02-07,Clothing,North,485,18024.47,6291.48,32,142,0.0437,206,90.39,25,0.0515,1784.99,8621.17,-2329.69,979,2
2022-02-07,Clothing,South,337,20648.0,8205.31,43,158,0.0437,168,124.64,7,0.0208,1881.62,9524.11,-1318.8,1189,2
2022-02-07,Clothing,East,1143,66496.14,15323.44,86,330,0.0396,789,82.35,63,0.0551,2934.59,15808.37,-484.93,781,0
2022-02-07,Clothing,West,423,23909.35,5361.47,44,102,0.0476,229,103.63,36,0.0851,2153.28,9921.68,-4560.21,948,3
2022-02-07,Groceries,North,913,7913.35,3100.4,133,296,0.0414,284,28.95,88,0.0964,773.05,3711.48,-611.08,1572,2
2022-02-07,Groceries,South,822,10781.25,2677.47,79,237,0.0642,331,33.37,72,0.0876,901.05,3441.8,-764.33,1207,0
2022-02-07,Groceries,East,671,6561.09,2750.76,106,225,0.0529,198,32.94,58,0.0864,891.29,4032.94,-1282.18,1583,1
2022-02-07,Groceries,West,901,4794.8,1727.45,113,307,0.0521,158,30.54,24,0.0266,1223.56,4270.79,-2543.34,1830,1
2022-02-07,Furniture,North,114,57883.06,13161.37,16,27,0.0447,70,796.72,8,0.0702,4361.2,18967.77,-5806.4,240,0
2022-02-07,Furniture,South,147,52863.11,15713.27,20,47,0.0488,56,935.64,8,0.0544,4065.89,26331.85,-10618.58,322,1
2022-02-07,Furniture,East,210,75071.95,32816.75,2,72,0.0446,77,958.83,20,0.0952,4972.81,26372.99,6443.76,283,3
2022-02-07,Furniture,West,134,69264.44,22613.93,12,19,0.0471,97,717.09,3,0.0224,3652.19,21344.26,1269.67,310,4
2022-02-07,Sports,North,66,6475.38,1639.66,3,16,0.0395,29,216.55,6,0.0909,675.29,2488.33,-848.67,474,3
2022-02-07,Sports,South,173,27434.05,11907.83,30,56,0.0487,130,212.44,11,0.0636,1874.02,7772.89,4134.94,454,0
2022-02-07,Sports,East,277,10510.4,2832.54,30,91,0.0544,56,195.52,6,0.0217,1901.83,7614.58,-4782.04,504,0
2022-02-07,Sports,West,269,19602.61,7041.89,20,88,0.0481,78,247.35,16,0.0595,1764.06,9023.62,-1981.73,483,1
2022-02-14,Electronics,North,297,51065.42,16616.6,22,57,0.0634,98,527.69,12,0.0404,4924.44,24227.33,-7610.73,489,1
2022-02-14,Electronics,South,266,78318.7,19053.39,5,85,0.0521,128,611.83,17,0.0639,8006.9,34570.44,-15517.05,631,2
2022-02-14,Electronics,East,221,83704.68,17239.2,25,53,0.052,158,526.45,8,0.0362,11117.39,32780.21,-15541.01,636,2
2022-02-14,Electronics,West,273,92203.04,37518.07,23,68,0.0525,141,662.98,15,0.0549,5927.39,34264.5,3253.57,583,4
2022-02-14,Clothing,North,464,16250.09,5902.47,26,123,0.0465,185,88.99,34,0.0733,1557.99,8745.22,-2842.75,1005,1
2022-02-14,Clothing,South,533,15877.36,5160.67,64,133,0.0407,132,124.96,37,0.0694,1761.71,9537.67,-4377.0,1228,0
2022-02-14,Clothing,East,443,11326.39,3684.7,34,181,0.0388,129,86.99,19,0.0429,1354.23,7770.96,-4086.26,744,1
2022-02-14,Clothing,West,381,16924.79,4367.27,37,62,0.0438,154,106.87,16,0.042,2581.59,9880.41,-5513.14,1015,3
2022-02-14,Groceries,North,922,11328.52,2517.66,68,188,0.0277,421,28.16,78,0.0846,771.17,3785.58,-1267.92,1581,2
2022-02-14,Groceries,South,824,8580.14,2838.03,75,251,0.0546,265,32.96,35,0.0425,910.83,3582.11,-744.08,1177,2
2022-02-14,Groceries,East,857,12185.87,3817.43,76,223,0.0495,384,33.15,61,0.0712,675.76,4286.3,-468.87,1516,1
2022-02-14,Groceries,West,924,14699.74,6030.46,91,264,0.0469,507,29.88,71,0.0768,1290.85,3980.07,2050.39,1864,3
2022-02-14,Furniture,North,134,52785.59,18252.65,12,37,0.0538,66,790.71,10,0.0746,5009.13,19754.87,-1502.22,231,0
2022-02-14,Furniture,South,139,66855.63,15667.42,10,34,0.0468,70,951.59,4,0.0288,4739.32,25132.45,-9465.03,290,2
2022-02-14,Furniture,East,193,92387.67,38091.36,12,60,0.0346,93,952.41,4,0.0207,5026.45,25596.77,12494.59,322,0
2022-02-14,Furniture,West,145,37440.41,14750.08,12,41,0.0455,52,747.78,9,0.0621,3274.4,18501.56,-3751.48,297,1
2022-02-14,Sports,North,244,20612.19,6312.6,20,74,0.0487,100,208.4,16,0.0656,2311.73,9200.48,-2887.88,460,1
2022-02-14,Sports,South,196,26080.31,9409.81,26,44,0.0491,124,216.05,13,0.0663,1666.66,8099.43,1310.38,429,0
2022-02-14,Sports,East,244,18114.7,3688.53,29,107,0.0472,95,194.97,19,0.0779,1830.22,7728.55,-4040.02,553,0
2022-02-14,Sports,West,245,22502.81,5638.14,17,102,0.0512,87,248.04,14,0.0571,1943.45,9675.75,-4037.61,470,3
2022-02-21,Electronics,North,325,52220.03,15073.3,26,81,0.0671,87,600.86,17,0.0523,4967.52,25356.78,-10283.48,482,2
2022-02-21,Electronics,South,270,105391.86,44562.72,26,82,0.052,174,630.56,22,0.0815,7847.91,33595.01,10967.71,617,3
2022-02-21,Electronics,East,301,73909.82,30561.86,22,69,0.0477,143,529.85,16,0.0532,10152.29,33132.57,-2570.71,521,1
2022-02-21,Electronics,West,345,61066.41,20838.48,31,80,0.0421,89,660.73,23,0.0667,6702.26,36476.5,-15638.02,639,3
2022-02-21,Clothing,North,411,18747.31,4159.72,31,148,0.0483,212,86.97,34,0.0827,1907.42,8962.54,-4802.82,963,2
2022-02-21,Clothing,South,560,17980.76,4837.3,55,136,0.0464,152,124.47,50,0.0893,1768.78,9780.3,-4943.0,1140,3
2022-02-21,Clothing,East,440,22892.31,8627.79,53,125,0.0364,260,84.01,14,0.0318,1475.65,6886.24,1741.55,768,1
2022-02-21,Clothing,West,513,27239.82,7624.48,30,105,0.0451,246,106.25,47,0.0916,2462.13,10170.35,-2545.87,991,2
2022-02-21,Groceries,North,856,13087.04,4005.05,85,390,0.0376,466,27.45,77,0.09,759.71,3677.18,327.87,1541,3
2022-02-21,Groceries,South,817,9099.86,2320.96,86,243,0.0395,273,32.88,39,0.0477,902.99,3271.08,-950.12,1136,3
2022-02-21,Groceries,East,917,9340.96,2598.21,93,288,0.059,298,32.58,73,0.0796,815.79,3992.66,-1394.45,1587,4
2022-02-21,Groceries,West,863,12315.24,3470.46,93,267,0.0533,415,29.44,81,0.0939,1495.11,3985.03,-514.57,1867,2
2022-02-21,Furniture,North,106,41093.69,8308.17,15,37,0.0582,54,789.44,3,0.0283,4773.14,19249.03,-10940.86,218,2
2022-02-21,Furniture,South,141,59729.25,12992.41,19,45,0.0498,64,977.75,5,0.0355,4643.11,27474.04,-14481.63,305,2
2022-02-21,Furniture,East,144,90121.18,35084.39,12,36,0.0461,98,932.5,5,0.0347,5130.37,27884.78,7199.61,300,1
2022-02-21,Furniture,West,150,55053.44,22093.78,8,29,0.0455,83,696.33,12,0.08,3644.49,20244.96,1848.82,280,1
2022-02-21,Sports,North,237,18799.4,8351.59,21,51,0.0405,87,226.26,12,0.0506,2321.38,9185.08,-833.49,468,3
2022-02-21,Sports,South,333,16852.77,4039.48,16,53,0.0384,82,207.42,26,0.0781,1659.19,8097.51,-4058.03,456,4
2022-02-21,Sports,East,276,11976.65,5129.31,24,99,0.0509,64,192.71,23,0.0833,1693.85,7581.2,-2451.89,518,2
2022-02-21,Sports,West,230,20700.92,6559.73,17,87,0.0547,83,244.95,9,0.0391,1634.55,8836.55,-2276.82,478,2
2022-02-28,Electronics,North,304,54648.53,24322.97,21,98,0.0535,97,560.76,18,0.0592,4677.88,23888.45,434.52,479,0
2022-02-28,Electronics,South,269,125293.6,52920.69,34,82,0.0453,194,615.97,22,0.0818,7461.77,32087.31,20833.38,589,2
2022-02-28,Electronics,East,276,78498.13,34833.88,20,88,0.055,143,530.37,24,0.087,10367.45,32778.5,2055.38,611,3
2022-02-28,Electronics,West,172,49021.53,21637.57,13,51,0.0425,76,664.73,12,0.0698,5340.19,33914.08,-12276.51,648,3
2022-02-28,Clothing,North,486,21421.36,4315.89,48,163,0.0499,249,88.87,23,0.0473,1766.75,9263.58,-4947.69,959,4
2022-02-28,Clothing,South,419,22413.69,7200.59,47,144,0.0448,187,125.12,28,0.0668,1774.22,9728.54,-2527.95,1150,1
2022-02-28,Clothing,East,483,13937.27,4177.18,23,107,0.0368,168,81.85,9,0.0186,1385.57,7494.82,-3317.64,655,0
2022-02-28,Clothing,West,409,22885.83,9949.68,43,137,0.0412,209,106.75,16,0.0391,2435.42,10312.72,-363.04,1027,1
2022-02-28,Groceries,North,863,8940.81,3188.19,99,333,0.0367,308,29.13,48,0.0556,780.72,3614.85,-426.66,1631,2
2022-02-28,Groceries,South,793,9446.23,3177.04,45,256,0.0461,282,32.33,61,0.0769,861.38,3419.6,-242.56,1196,2
2022-02-28,Groceries,East,788,11017.89,3708.58,63,298,0.055,327,33.04,37,0.047,778.18,4018.9,-310.32,1498,4
2022-02-28,Groceries,West,887,7188.82,2388.72,104,298,0.0508,234,31.38,80,0.0902,1272.46,4226.49,-1837.77,1864,1
2022-02-28,Furniture,North,134,14383.23,5526.23,13,28,0.0485,19,754.22,6,0.0448,4356.88,19567.34,-14041.11,233,0
2022-02-28,Furniture,South,142,45707.31,18361.99,13,45,0.0466,49,934.36,12,0.0845,4303.61,27128.75,-8766.76,297,2
2022-02-28,Furniture,East,183,78782.11,26148.13,12,43,0.0384,84,955.1,7,0.0383,5176.05,26438.98,-290.85,307,2
2022-02-28,Furniture,West,92,23009.7,8343.38,9,23,0.0523,31,707.16,7,0.0761,3467.42,20883.53,-12540.15,288,3
2022-02-28,Sports,North,577,38355.77,14623.95,20,96,0.0389,178,221.18,16,0.0277,4126.35,17231.27,-2607.32,494,2
2022-02-28,Sports,South,239,15388.55,3197.1,25,77,0.0383,77,202.21,11,0.046,1762.13,8199.69,-5002.59,442,2
2022-02-28,Sports,East,254,19717.6,7237.81,18,88,0.0511,98,201.99,21,0.0827,1734.9,7667.22,-429.41,511,0
2022-02-28,Sports,West,296,23452.51,8561.6,10,103,0.0512,93,253.5,18,0.0608,1894.3,9552.19,-990.59,480,2
2022-03-07,Electronics,North,363,69054.59,20835.05,22,100,0.0516,119,590.01,20,0.0551,6862.32,23481.64,-2646.59,473,1
2022-03-07,Electronics,South,261,103459.98,22634.49,14,120,0.0463,167,631.75,14,0.0536,8840.57,33656.99,-11022.5,639,2
2022-03-07,Electronics,East,704,158497.87,57737.55,89,204,0.0524,299,533.27,22,0.0312,26959.8,74842.63,-17105.08,522,1
2022-03-07,Electronics,West,186,62922.48,19798.24,45,90,0.051,97,670.5,17,0.0914,7061.43,38784.24,-18986.0,569,0
2022-03-07,Clothing,North,539,22326.42,8182.51,39,186,0.0506,253,88.22,33,0.0612,2035.74,8339.69,-157.18,953,2
2022-03-07,Clothing,South,559,18630.54,4842.76,80,225,0.0457,151,128.11,29,0.0519,2088.36,9705.34,-4862.58,1196,2
2022-03-07,Clothing,East,549,20001.62,4790.58,44,195,0.0364,237,85.33,19,0.0346,1599.12,7660.87,-2870.29,811,2
2022-03-07,Clothing,West,563,27721.42,7012.0,53,170,0.0515,244,109.52,36,0.0639,2852.99,9882.66,-2870.66,983,2
2022-03-07,Groceries,North,893,13594.41,3639.55,59,257,0.0411,503,27.56,23,0.0258,740.05,3586.63,52.92,1548,2
2022-03-07,Groceries,South,813,10947.61,2681.16,70,237,0.0475,318,33.69,31,0.0381,921.15,3560.89,-879.73,1200,2
2022-03-07,Groceries,East,862,11223.19,2744.16,104,229,0.0491,363,31.27,47,0.0545,789.22,4465.51,-1721.35,1510,4
2022-03-07,Groceries,West,806,8900.96,1784.87,100,209,0.0544,297,30.77,32,0.0397,1442.86,4189.28,-2404.41,1871,1
2022-03-07,Furniture,North,145,52051.04,21974.01,17,34,0.052,64,816.11,5,0.0345,5628.32,19428.14,2545.87,230,1
2022-03-07,Furniture,South,153,42204.17,10213.32,11,46,0.0482,44,970.45,13,0.085,5175.02,25840.45,-15627.13,293,2
2022-03-07,Furniture,East,177,82269.97,31878.62,7,78,0.0363,88,943.07,16,0.0904,5839.09,28335.45,3543.17,338,2
2022-03-07,Furniture,West,161,20094.85,4438.57,16,36,0.0488,29,709.51,14,0.087,3987.7,20430.09,-15991.52,305,2
2022-03-07,Sports,North,284,25592.19,9091.52,21,17,0.0483,116,211.56,25,0.088,2687.98,9060.56,30.96,490,2
2022-03-07,Sports,South,242,18251.54,5758.79,22,52,0.0435,88,217.48,16,0.0661,1755.78,7696.56,-1937.77,432,2
2022-03-07,Sports,East,312,20334.37,7328.7,29,103,0.0518,105,195.77,12,0.0385,2168.95,7027.36,301.34,577,1
2022-03-07,Sports,West,246,23681.59,7441.69,13,77,0.0536,96,244.25,13,0.0528,2255.99,8939.27,-1497.58,465,1
2022-03-14,Electronics,North,286,59024.88,19694.27,25,105,0.0525,99,590.26,15,0.0524,5258.05,25258.82,-5564.55,493,1
2022-03-14,Electronics,South,313,122328.07,41891.26,46,107,0.0494,192,615.76,26,0.0831,8756.26,31800.08,10091.18,550,0
2022-03-14,Electronics,East,366,99773.5,27618.66,33,51,0.052,195,526.86,7,0.0191,11368.47,33094.07,-5475.41,578,1
2022-03-14,Electronics,West,219,51213.53,11571.48,51,107,0.0474,75,697.8,19,0.0868,6553.94,37238.45,-25666.97,478,2
2022-03-14,Clothing,North,504,22467.59,8834.72,53,181,0.0378,258,89.37,23,0.0456,2105.48,8156.16,678.56,918,3
2022-03-14,Clothing,South,453,26051.23,10413.35,41,99,0.0488,200,126.31,14,0.0309,2175.23,9737.62,675.73,1079,4
2022-03-14,Clothing,East,464,18628.22,5237.42,37,184,0.0404,221,84.36,27,0.0582,1603.99,6420.2,-1182.78,769,0
2022-03-14,Clothing,West,505,23790.48,9952.89,40,179,0.0434,229,106.5,12,0.0238,2905.81,9764.82,188.07,959,1
2022-03-14,Groceries,North,880,8708.3,2054.07,84,220,0.0384,318,28.44,80,0.0909,778.21,3753.18,-1699.11,1545,4
2022-03-14,Groceries,South,846,9126.32,1985.71,70,290,0.0566,287,32.5,28,0.0331,874.72,3636.4,-1650.69,1212,2
2022-03-14,Groceries,East,837,8433.8,1990.21,60,277,0.0539,268,32.48,40,0.0478,713.23,3991.81,-2001.6,1502,0
2022-03-14,Groceries,West,901,18511.02,8294.71,113,298,0.0607,613,30.55,75,0.0832,1311.4,4493.21,3801.5,1847,2
2022-03-14,Furniture,North,108,27160.76,9713.1,16,34,0.0478,33,808.74,6,0.0556,4985.79,19005.21,-9292.11,234,2
2022-03-14,Furniture,South,137,65114.25,25770.96,13,31,0.0489,65,959.58,6,0.0438,5255.94,25137.18,633.78,297,2
2022-03-14,Furniture,East,173,94252.78,24744.14,16,40,0.0422,91,999.67,4,0.0231,5661.54,26606.8,-1862.66,290,0
2022-03-14,Furniture,West,171,47992.81,17431.0,10,47,0.0481,69,713.42,12,0.0702,4281.94,19908.71,-2477.71,291,1
2022-03-14,Sports,North,334,25815.91,5254.87,22,44,0.0434,115,218.04,15,0.0449,2757.37,9266.88,-4012.01,466,3
2022-03-14,Sports,South,341,17050.43,6542.08,29,66,0.0433,81,200.78,25,0.0733,2021.07,7890.08,-1348.0,445,3
2022-03-14,Sports,East,276,19828.32,5100.29,38,111,0.0412,105,198.08,16,0.058,2069.07,7869.65,-2769.36,543,1
2022-03-14,Sports,West,329,28377.99,10771.75,16,103,0.0498,110,248.29,22,0.0669,2147.94,9318.7,1453.05,467,1
2022-03-21,Electronics,North,282,62866.65,17265.18,23,92,0.0662,115,558.21,11,0.039,6082.15,24559.68,-7294.5,494,1
2022-03-21,Electronics,South,391,57368.37,15140.17,40,115,0.0465,99,587.38,23,0.0588,8404.93,34572.32,-19432.15,594,0
2022-03-21,Electronics,East,256,93310.18,28541.7,14,112,0.054,168,541.69,12,0.0469,12155.74,33099.3,-4557.6,564,2
2022-03-21,Electronics,West,360,73850.82,19752.32,9,82,0.0456,107,690.52,14,0.0389,6472.3,36682.49,-16930.17,576,4
2022-03-21,Clothing,North,523,23091.66,5642.95,40,162,0.0503,268,87.71,40,0.0765,1990.31,8159.66,-2516.71,961,2
2022-03-21,Clothing,South,482,31477.38,9623.46,23,201,0.041,248,124.68,29,0.0602,2062.29,10006.55,-383.09,1171,3
2022-03-21,Clothing,East,599,12546.21,2644.58,35,179,0.0459,151,84.77,23,0.0384,1603.09,8201.76,-5557.18,758,1
2022-03-21,Clothing,West,621,24736.85,6109.26,72,188,0.0509,230,108.47,58,0.0934,2682.96,9661.74,-3552.48,978,1
2022-03-21,Groceries,North,834,4414.39,1498.73,59,273,0.0333,156,27.23,55,0.0659,726.93,3522.06,-2023.33,1521,2
2022-03-21,Groceries,South,825,8614.12,2788.09,66,320,0.0547,268,32.64,42,0.0509,995.0,3216.11,-428.02,1204,2
2022-03-21,Groceries,East,861,12024.85,4167.84,76,261,0.0507,374,32.87,50,0.0581,798.88,4270.19,-102.35,1495,1
2022-03-21,Groceries,West,817,16865.37,4326.9,103,246,0.0556,532,31.18,26,0.0318,1335.06,4448.31,-121.41,1844,3
2022-03-21,Furniture,North,118,49320.8,13678.98,11,43,0.0517,61,799.9,10,0.0847,5410.26,18380.24,-4701.26,228,2
2022-03-21,Furniture,South,153,31892.93,11918.1,16,36,0.0507,36,903.57,7,0.0458,4822.89,24706.2,-12788.1,296,2
2022-03-21,Furniture,East,173,72029.48,29587.34,25,74,0.0349,81,935.73,13,0.0751,5383.51,28110.96,1476.38,297,1
